Vincetoxicum rossicum
Moehringia lateriflora
Taraxacum lecitodes
Luzula forsteri
Bellis perennis
Listera cordata
Hylotelephium telephium
Lophozia ventricosasilvicola
Groenlandia densa
Malope trifida
Dryopteris filix-mas
Sedum annuum
Taraxacum limbatum
Gigartina mamillosa
Axyris amaranthoides
Moehringia trinervia
Betula pendula
Scorpidium revolvens
Mielichhoferia elongata
Scorpidium scorpioides
Chamaecyparis lawsoniana
Crepis capillaris
Aster sibiricus
Dicranoweisia cirrata
Androsace filiformis
Carex flacca
Centaurea triumfettii
Ranunculus spetsbergensis
Trifolium arvense
Taraxacum longisquameum
Dicranoweisia crispula
Brassica adpressa
Taraxacum lucescens
Taraxacum lucidum
Ptilidium ciliare
Trifolium aureum
Ceramium nodulosum
Frullania bolanderi
Diplotaxis erucoides
Ptilidium pulcherrimum
Lactuca serriola
Ceramium pallidum
Taraxacum norvegicum
Phyllophora crispa
Fontinalis squamosa
Lonicera periclymenum
Betula pubescens
Lactuca sibirica
Hedwigia integrifolia
Rhodochorton purpureum
Amsinckia intermedia
Ricciocarpos natans
Vahlodea atropurpurea
Hemerocallis lilioasphodelus
Phyllophora membranifolia
Hedwigia stellata
Dicranum acutifolium
Gymnomitrion crenulatum
Inula britannica
Rumex bryhnii
Dicranum affine
Typha angustifolia
Hedwigidium integrifolium
Amsinckia lycopsoides
Phyllophora pseudoceranoïdes
Dicranum arcticum
Endosporites papillatus
Equisetum palustre
Tomentypnum nitens
Brassica capitata
Balsamita major
Dicranum bergeri
Pteridium aquilinum
Ceramium secundatum
Hieracium laxanthelium
Hieracium laxiferum
Plantago arenaria
Dicranum blyttii
Dicranum bonjeanii
Inula conyzae
Taraxacum microlobum
Abies procera
Diplotaxis muralis
Ajuga genevensis
Carex recta
Iva xanthifolia
Amsinckia retrorsa
Distichium capillaceum
Trifolium campestre
Minuartia rossii
Minuartia rubella
Taraxacum moriceps
Orobanche caryophyllacea
Verbascum lychnitis
Trailliella intricata
Thermopsis montana
Phascum cuspidatum
Distichium inclinatum
Amsinckia tesselata
Equisetum scirpoides
Taraxacum naevosa
Taraxacum naevosiforme
Solidago canadensis
Ceramium virgatum
Hieracium leptodomum
Taraxacum nebulosum
Inula helenium
Minuartia stricta
Hieracium subgracilentum
Comarum palustre
Pastinaca sativa
Dicranum flagellare
Parthenocissus quinquefolia
Hieracium lerodes
Conyza sumatrensis
Ajuga reptans
Dicranum flexicaule
Pulmonaria montana
Pulmonaria obscura
Diplotaxis tenuifolia
Harpalejeunea molleri
Dicranum fragilifolium
Rorippa islandica
Pulmonaria officinalis
Taraxacum obliquilobum
Pleuridium palustre
Dicranum fulvum
Luzula pilosa
Chenopodium pumilio
Dicranum fuscescens
Pulmonaria rubra
Butomus umbellatus
Pleuridium subulatum
Phymatolithon tenue
Brassica juncea
Echinops exaltatus
Taraxacum obtusulum
Taraxacum occidentale
Lonicera caprifolium
Sedum ewersii
Dicranum groenlandicum
Moerckia hibernica
Taraxacum ochrochlorum
Moerckia hibernicaflotoviana
Odontites littoralis
Taraxacum officinale
Helodium blandowii
Equisetum trachyodon
Asplenium septentrionale
Convolvulus arvensis
Lonicera xylosteum
Batrachium aquatile
Leucanthemum maximum
Sedum forsterianum
Dicranum laevidens
Hieracium linearifrons
Centaurium erythraea
Dicranum leioneuron
Trifolium dubium
Zostera angustifolia
Batrachium eradicatum
Batrachium floribundum
Batrachium hederaceum
Rheum rhaponticum
Alcyonidium hirsutum
Hieracium lissodermum
Filaginella uliginosa
Dicranum majus
Crepis mollis
Sphagnum auriculatum
Protolepidodendropsis pulchra
Meconopsis cambrica
Vertebrata lanosa
Rhinanthus minor
Dicranum montanum
Brassica napus
Asplenium marinum
Batrachium trichophyllum
Taraxacum opacum
Hieracium longatriceps
Luzula sylvatica
Euphorbia helioscopia
Zostera noltii
Hippocrepis comosa
Heuchera sanguinea
Eleocharis palustris
Hypochoeris radicata
Lepidium ruderale
Centaurium littorale
Crepis nicaeensis
Hippocrepis emerus
Tympanicysta stoschiana
Trifolium fragiferum
Luzula wahlenbergii
Dicranum polysetum
Sedum hispanicum
Carex globularis
Dryopteris assimilis
Saccogyna viticulosa
Scorzonera humilis
Jamesoniella undulifolia
Lepidium bonariense
Hieracium luroeiënse
Taraxacum pannucium
Sedum hybridum
Taraxacum pannulatum
Hieracium emaceraticeps
Argentina anserina
Brassica oleracea
Acrochaetium secundatum
Ptilota plumosa
Argentina egedii
Eleocharis parvula
Pedicularis lapponica
Lepidium campestre
Taraxacum pectinatiforme
Linnaea borealis
Crepis paludosa
Gagea lutea
Psilopilum laevigatum
Pulsatilla pratensis
Devaleraea ramentacea
Pterigynandrum filiforme
Hieracium macranthelum
Dicranum scottianum
Silene nutans
Hieracium subnigrescens
Sequoia langsdorfii
Taraxacum pholidocarpum
Astilbe japonica
Filago minima
Potentilla hyparctica
Viola biflora
Dicranum spadiceum
Madia sativa
Ribes alpinum
Codium fragile
Taraxacum planum
Cannabis sativa
Hieracium macrotrachelum
Taraxacum platyglossum
Taraxacum hemicyclum
Pulsatilla vulgaris
Rumex crispus
Lophozia floerkei
Stellaria fennica
Eleocharis quinqueflora
Trifolium hybridum
Dicranum tauricum
Taraxacum polyodon
Taraxacum polyxanthum
Hieracium subcordigerum
Zea mays
Taraxacum praeradians
Trifolium incarnatum
Taraxacum praestans
Dicranum undulatum
Veratrum album
Hieracium maesticolor
Taraxacum prasinescens
Astilbe arendsii
Leymus arenarius
Crepis rubra
Taraxacum privum
Dryopteris carthusiana
Lepidium draba
Salix smithiana
Potentilla supina
Lophozia grandiretis
Hieracium dovrensia
Taraxacum proximum
Anthriscus caucalis
Pseudocalliergon brevifolium
Salix arctica
Hieracium subpellucidum
Senecio erucifolius
Anthriscus cerefolium
Silene pendula
Weissia longifolia
Viola canina
Scirpus radicans
Pedicularis sceptrum-carolinum
Hieracium marginifloccum
Erysimum altum
Tortella flavovirens
Uronema curvatum
Pohlia camptotrachela
Hosta fortunei
Veratrum lobelianum
Calammophila baltica
Crepis setosa
Carpinus betulus
Sedum telephium
Damassadinium abbreviatum
Raphanus raphanistrum
Damassadinium impages
Taraxacum puolannei
Sherardia arvensis
Taraxacum purpureum
Taraxacum purpuridens
Carex hartmanii
Anthriscus sylvestris
Carex hartmannii
Callophyllis cristata
Hosta lancifolia
Morus bassanus
Hieracium melandetum
Papaver argemone
Raphanus sativus
Scorzoneroides autumnalis
Callophyllis laciniata
Taraxacum recurvum
Homalia trichomanoides
Potentilla inclinata
Rubus thyrsoideus
Rorippa nasturtium-aquaticum
Papaver atlanticum
Taraxacum retroflexum
Alcea rosea
Pottia truncata
Hyoscyamus niger
Papaver bracteatum
Tellamia contorta
Verbascum phoeniceum
Taraxacum rhodolepis
Pedicularis lanata
Taraxacum rhodopodum
Phycodrys rubens
Rhododendron albrechtii
Viola collina
Tulipa sylvestris
Dryopteris cristata
Brassica tournefortii
Rhynchostegiella compacta
Papaver croceum
Papaver dahlianum
Taraxacum ruderalia
Hieracium basicinereum
Viola cornuta
Phyteuma nigrum
Gymnomitrion apiculatum
Papaver dubium
Gymnomitrion concinnatum
Frullania fragilifolia
Gymnomitrion corallioides
Lepidium latifolium
Tulipa gesnerana
Pilosella officinarum
Aurinia saxatilis
Derbesia marina
Eragrostis cilianensis
Gymnomitrion obtusum
Petasites albus
Centaurea dealbata
Scirpus sylvaticus
Bryum klinggraeffii
Valeriana dioica
Tellima grandiflora
Verbascum blattaria
Pleurocladula albescens
Taraxacum scotodes
Silene rupestris
Papaver hybridum
Scilla siberica
Lobelia dortmanna
Trifolium microcephalum
Thymospora ipsviciensis
Dryopteris dilatata
Armeria scabra
Unidentified nitzschia
Porphyra linearis
Hieracium mucronosum
Lobelia erinus
Taraxacum simulum
Brachydontium trichodes
Trifolium montanum
Taraxacum sinuatum
Fontinalis antipyretica
Rorippa amphibia
Hottonia palustris
Taraxacum speciosiflorum
Taraxacum spectabile
Chenopodium hircinum
Verbascum densiflorum
Veryhachium wenlockium
Papaver nudicaule
Lepidium neglectum
Cytisus scoparius
Rorippa austriaca
Porphyra purpurea
Viola epipsila
Taraxacum stenoglossum
Nowellia curvifolia
Fontinalis bryhnii
Gagea minima
Philonotis calcarea
Althaea officinalis
Taraxacum galbaniforme
Lamprothamnium papulosum
Asplenium ruta-muraria
Sedum rupestre
Betula intermedia
Porphyra umbilicalis
Malus floribunda
Habrodon perpusillus
Rumex aquaticus
Lepidium perfoliatum
Gagea pratensis
Papaver pseudoorientale
Dryopteris expansawilleana
Solidago virgaurea
Filipendula purpurea
Taraxacum sublaeticolor
Cerastium biebersteinii
Echinops bannaticus
Filipendula ulmaria
Silene stricta
Sedum sexangulare
Taraxacum subopacum
Chorispora tenella
Asplenium scolopendrium
Papaver rhoeas
Gloiosiphonia capillaris
Lepidium ramosissimum
Cinclidium arcticum
Filipendula vulgaris
Polytrichum alpinum
Taraxacum subundulatum
Hieracium subelatiforme
Rhinanthus groenlandicus
Cinclidium latifolium
Cinclidium stygium
Cinclidium subrotundum
Listera ovata
Silene tatarica
Bolbocoleon piliferum
Taraxacum tanyphyllum
Sedum spurium
Valeriana officinalis
Lepidium sativum
Geranium rotundifolium
Cinclidotus fontinaloides
Malus sylvestris
Taraxacum tenebricans
Papaver somniferum
Ptilota gunneri
Rumex confertus
Hippophaë rhamnoides
Viola guestphalica
Callitriche platycarpa
Taraxacum tenuisquameum
Verbascum nigrum
Carex umbrosa
Frullania dilatata
Senecio erraticus
Euthora cristata
Taraxacum triangulare
Polytrichastrum alpinum
Trifolium alexandrinum
Trigonella crassipes
Taraxacum trilobatum
Thesium pyrenaicum
Polytrichastrum formosum
Silene uniflora
Trifolium pratense
Polytrichastrum longisetum
Antennaria dioica
Verbascum phlomoides
Dianthus armeria
Rhinanthus serotinus
Silene uralensis
Hieracium nigrescens
Polytrichastrum sexangulare
Valeriana procurrens
Philonotis seriata
Apium graveolens
Cerastium diffusum
Taraxacum unguilobum
Clematis recta
Rorippa palustris
Carex jemtlandica
Braya glabella
Phaeoceros carolinianus
Potentilla verna
Calla palustris
Muscari armeniacum
Lepidium virginicum
Saussurea alpina
Saelania glaucescens
Taraxacum vestrobottnicum
Muscari botryoides
Carex juncella
Spongomorpha aeroginosa
Spongomorpha aeruginosa
Genista germanica
Hieracium nitens
Jungermannia subelliptica
Apium leptophyllum
Braya linearis
Eurhynchiastrum pulchellum
Melica ciliata
Hieracium niveoornatum
Hieracium kuusamoënse
Crithmum maritimum
Frullania jackii
